,track_ids,track_name,artist_name,released_year,streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",2022,82,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,audio_features,3F5CgOj3wFlRv51JsHbxhe,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,218365,4
11,3ncmoWTwJgx63LwMTyBCXf,Hrs & Hrs,Muni Long,2022,72,0.523,0.521,6,-4.746,1,0.159,0.607,0.0,0.107,0.661,133.953,audio_features,3ncmoWTwJgx63LwMTyBCXf,spotify:track:3ncmoWTwJgx63LwMTyBCXf,https://api.spotify.com/v1/tracks/3ncmoWTwJgx63LwMTyBCXf,https://api.spotify.com/v1/audio-analysis/3ncmoWTwJgx63LwMTyBCXf,204317,3
12,3DZ8dbKg4OTSSqGARvecYd,Broadway Girls (feat. Morgan Wallen),"Lil Durk, Morgan Wallen",2021,70,0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,0.54,74.967,audio_features,3DZ8dbKg4OTSSqGARvecYd,spotify:track:3DZ8dbKg4OTSSqGARvecYd,https://api.spotify.com/v1/tracks/3DZ8dbKg4OTSSqGARvecYd,https://api.spotify.com/v1/audio-analysis/3DZ8dbKg4OTSSqGARvecYd,185600,4
13,5dXWFMwD7I7zXsInONVl0H,I Hate U,SZA,2021,66,0.535,0.388,7,-9.805,0,0.155,0.507,0.0,0.11,0.412,106.703,audio_features,5dXWFMwD7I7zXsInONVl0H,spotify:track:5dXWFMwD7I7zXsInONVl0H,https://api.spotify.com/v1/tracks/5dXWFMwD7I7zXsInONVl0H,https://api.spotify.com/v1/audio-analysis/5dXWFMwD7I7zXsInONVl0H,174000,5
14,7ohROa13QK43JBRqfCmz4P,What Happened To Virgil (feat. Gunna),"Lil Durk, Gunna",2022,63,0.795,0.526,6,-9.086,0,0.204,0.067,2e-06,0.134,0.194,140.037,audio_features,7ohROa13QK43JBRqfCmz4P,spotify:track:7ohROa13QK43JBRqfCmz4P,https://api.spotify.com/v1/tracks/7ohROa13QK43JBRqfCmz4P,https://api.spotify.com/v1/audio-analysis/7ohROa13QK43JBRqfCmz4P,181393,4
15,1kxRIxWvFFSyH08SlVYOkJ,Heat Waves,Glass Animals,2023,16,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,audio_features,1kxRIxWvFFSyH08SlVYOkJ,spotify:track:1kxRIxWvFFSyH08SlVYOkJ,https://api.spotify.com/v1/tracks/1kxRIxWvFFSyH08SlVYOkJ,https://api.spotify.com/v1/audio-analysis/1kxRIxWvFFSyH08SlVYOkJ,238805,4
16,5qgFgsrrxOjyPmX5YCuK2E,PUFFIN ON ZOOTIEZ,Future,2022,57,0.883,0.657,8,-5.748,1,0.305,0.0603,0.0,0.128,0.284,124.992,audio_features,5qgFgsrrxOjyPmX5YCuK2E,spotify:track:5qgFgsrrxOjyPmX5YCuK2E,https://api.spotify.com/v1/tracks/5qgFgsrrxOjyPmX5YCuK2E,https://api.spotify.com/v1/audio-analysis/5qgFgsrrxOjyPmX5YCuK2E,172933,4
17,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",2021,80,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20,141806,4
18,6Xom58OOXk2SoU711L2IXO,Moscow Mule,Bad Bunny,2022,82,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,audio_features,6Xom58OOXk2SoU711L2IXO,spotify:track:6Xom58OOXk2SoU711L2IXO,https://api.spotify.com/v1/tracks/6Xom58OOXk2SoU711L2IXO,https://api.spotify.com/v1/audio-analysis/6Xom58OOXk2SoU711L2IXO,245940,4
19,5BbdKBZO0TH0GhfxUfyhL9,Freestyle,Lil Baby,2017,78,0.877,0.516,2,-5.426,0,0.0706,0.215,0.0,0.143,0.255,119.996,audio_features,5BbdKBZO0TH0GhfxUfyhL9,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,https://api.spotify.com/v1/tracks/5BbdKBZO0TH0GhfxUfyhL9,https://api.spotify.com/v1/audio-analysis/5BbdKBZO0TH0GhfxUfyhL9,162053,4
20,4yNoUQkYf1QF8iYlEzNynH,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)","Nardo Wick, G Herbo, Lil Durk, 21 Savage",2021,62,0.739,0.74,5,-5.86,0,0.333,0.0045,0.0,0.161,0.488,75.575,audio_features,4yNoUQkYf1QF8iYlEzNynH,spotify:track:4yNoUQkYf1QF8iYlEzNynH,https://api.spotify.com/v1/tracks/4yNoUQkYf1QF8iYlEzNynH,https://api.spotify.com/v1/audio-analysis/4yNoUQkYf1QF8iYlEzNynH,279853,4
21,52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",2021,73,0.577,0.45,0,-8.516,0,0.0834,0.357,0.0,0.111,0.83,205.863,audio_features,52xJxFP6TqMuO4Yt0eOkMz,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,https://api.spotify.com/v1/tracks/52xJxFP6TqMuO4Yt0eOkMz,https://api.spotify.com/v1/audio-analysis/52xJxFP6TqMuO4Yt0eOkMz,216120,4
22,2AaJeBEq3WLcfFW1y8svDf,By Your Side,Rod Wave,2021,56,0.649,0.508,8,-10.232,1,0.0959,0.0345,3.59e-05,0.0736,0.405,157.975,audio_features,2AaJeBEq3WLcfFW1y8svDf,spotify:track:2AaJeBEq3WLcfFW1y8svDf,https://api.spotify.com/v1/tracks/2AaJeBEq3WLcfFW1y8svDf,https://api.spotify.com/v1/audio-analysis/2AaJeBEq3WLcfFW1y8svDf,194051,4
23,65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",2021,75,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,audio_features,65OVbaJR5O1RmwOQx0875b,spotify:track:65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/audio-analysis/65OVbaJR5O1RmwOQx0875b,192956,4
24,0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug",2021,71,0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,audio_features,0k1WUmIRnG3xU6fvvDVfRG,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,https://api.spotify.com/v1/tracks/0k1WUmIRnG3xU6fvvDVfRG,https://api.spotify.com/v1/audio-analysis/0k1WUmIRnG3xU6fvvDVfRG,257605,4
25,5uU1uuyaUIBOiiUSQG7Wl3,You Proof,Morgan Wallen,2022,69,0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,0.644,119.706,audio_features,5uU1uuyaUIBOiiUSQG7Wl3,spotify:track:5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/tracks/5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/audio-analysis/5uU1uuyaUIBOiiUSQG7Wl3,157478,4
26,4xv9BDq764NSKG3geku9X2,Wasted On You,Morgan Wallen,2021,33,0.505,0.658,11,-5.24,0,0.0318,0.371,0.00136,0.121,0.255,196.002,audio_features,4xv9BDq764NSKG3geku9X2,spotify:track:4xv9BDq764NSKG3geku9X2,https://api.spotify.com/v1/tracks/4xv9BDq764NSKG3geku9X2,https://api.spotify.com/v1/audio-analysis/4xv9BDq764NSKG3geku9X2,178520,3
27,37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),"Drake, Lil Baby",2021,72,0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,audio_features,37Nqx7iavZpotJSDXZWbJ3,spotify:track:37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/tracks/37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/audio-analysis/37Nqx7iavZpotJSDXZWbJ3,221980,4
28,1qlh1WxuWilyIWRwdsKMuJ,Me or Sum (feat. Future & Lil Baby),"Nardo Wick, Future, Lil Baby",2021,57,0.532,0.572,1,-6.794,1,0.421,0.00984,0.0,0.143,0.369,160.517,audio_features,1qlh1WxuWilyIWRwdsKMuJ,spotify:track:1qlh1WxuWilyIWRwdsKMuJ,https://api.spotify.com/v1/tracks/1qlh1WxuWilyIWRwdsKMuJ,https://api.spotify.com/v1/audio-analysis/1qlh1WxuWilyIWRwdsKMuJ,225664,4
29,5YtjgewpB55VaDbGw45uqB,INDUSTRY BABY,"Lil Nas X, Jack Harlow",2021,53,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,audio_features,5YtjgewpB55VaDbGw45uqB,spotify:track:5YtjgewpB55VaDbGw45uqB,https://api.spotify.com/v1/tracks/5YtjgewpB55VaDbGw45uqB,https://api.spotify.com/v1/audio-analysis/5YtjgewpB55VaDbGw45uqB,212000,4
30,5Eax0qFko2dh7Rl2lYs3bx,Efecto,Bad Bunny,2022,82,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,audio_features,5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/audio-analysis/5Eax0qFko2dh7Rl2lYs3bx,213061,4
31,0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),"Pop Smoke, Lil Baby, DaBaby",2020,74,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,audio_features,0PvFJmanyNQMseIFrU708S,spotify:track:0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/audio-analysis/0PvFJmanyNQMseIFrU708S,190476,4
32,4tYFy8ALRjIZvnvSLw5lxN,Party,"Bad Bunny, Rauw Alejandro",2022,76,0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,audio_features,4tYFy8ALRjIZvnvSLw5lxN,spotify:track:4tYFy8ALRjIZvnvSLw5lxN,https://api.spotify.com/v1/tracks/4tYFy8ALRjIZvnvSLw5lxN,https://api.spotify.com/v1/audio-analysis/4tYFy8ALRjIZvnvSLw5lxN,227629,4
33,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,J. Cole,2014,85,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,audio_features,68Dni7IE4VyPkTOH9mRWHr,spotify:track:68Dni7IE4VyPkTOH9mRWHr,https://api.spotify.com/v1/tracks/68Dni7IE4VyPkTOH9mRWHr,https://api.spotify.com/v1/audio-analysis/68Dni7IE4VyPkTOH9mRWHr,292799,4
34,2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,The Weeknd,2016,79,0.586,0.525,1,-7.163,0,0.0616,0.111,0.0,0.134,0.507,133.63,audio_features,2Ch7LmS7r2Gy2kc64wv3Bz,spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz,https://api.spotify.com/v1/tracks/2Ch7LmS7r2Gy2kc64wv3Bz,https://api.spotify.com/v1/audio-analysis/2Ch7LmS7r2Gy2kc64wv3Bz,260253,4
35,3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Doja Cat,2021,76,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,audio_features,3Vi5XqYrmQgOYBajMWSvCi,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,https://api.spotify.com/v1/tracks/3Vi5XqYrmQgOYBajMWSvCi,https://api.spotify.com/v1/audio-analysis/3Vi5XqYrmQgOYBajMWSvCi,210560,4
36,0lEjxUUlKqjqXrVlIHFduD,P power (feat. Drake),"Gunna, Drake",2022,74,0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251,audio_features,0lEjxUUlKqjqXrVlIHFduD,spotify:track:0lEjxUUlKqjqXrVlIHFduD,https://api.spotify.com/v1/tracks/0lEjxUUlKqjqXrVlIHFduD,https://api.spotify.com/v1/audio-analysis/0lEjxUUlKqjqXrVlIHFduD,193347,4
37,4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,Steve Lacy,2022,82,0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,audio_features,4k6Uh1HXdhtusDW5y8Gbvy,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/tracks/4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/audio-analysis/4k6Uh1HXdhtusDW5y8Gbvy,232067,4
38,2bPI4TKM4oTxl2SijUXM2J,AHHH HA,Lil Durk,2022,57,0.676,0.61,1,-9.185,1,0.273,0.000114,1.73e-06,0.191,0.519,156.005,audio_features,2bPI4TKM4oTxl2SijUXM2J,spotify:track:2bPI4TKM4oTxl2SijUXM2J,https://api.spotify.com/v1/tracks/2bPI4TKM4oTxl2SijUXM2J,https://api.spotify.com/v1/audio-analysis/2bPI4TKM4oTxl2SijUXM2J,186538,4
39,6foY66mWZN0pSRjZ408c00,Whiskey Glasses,Morgan Wallen,2018,64,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,audio_features,6foY66mWZN0pSRjZ408c00,spotify:track:6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/tracks/6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/audio-analysis/6foY66mWZN0pSRjZ408c00,234347,4
40,1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,Polo G,2020,79,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,audio_features,1VLtjHwRWOVJiE5Py7JxoQ,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/audio-analysis/1VLtjHwRWOVJiE5Py7JxoQ,132833,4
41,2uwnP6tZVVmTovzX5ELooy,Power Trip (feat. Miguel),"J. Cole, Miguel",2013,77,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992,audio_features,2uwnP6tZVVmTovzX5ELooy,spotify:track:2uwnP6tZVVmTovzX5ELooy,https://api.spotify.com/v1/tracks/2uwnP6tZVVmTovzX5ELooy,https://api.spotify.com/v1/audio-analysis/2uwnP6tZVVmTovzX5ELooy,241160,4
42,5IgjP7X4th6nMNDh4akUHb,Under The Influence,Chris Brown,2019,85,0.755,0.562,9,-8.947,0,0.0355,0.0186,0.000231,0.18,0.368,116.931,audio_features,5IgjP7X4th6nMNDh4akUHb,spotify:track:5IgjP7X4th6nMNDh4akUHb,https://api.spotify.com/v1/tracks/5IgjP7X4th6nMNDh4akUHb,https://api.spotify.com/v1/audio-analysis/5IgjP7X4th6nMNDh4akUHb,184613,4
43,08SB2OtZkaliju77WYEKxk,No Love (with SZA),"Summer Walker, SZA",2021,73,0.707,0.618,1,-5.825,0,0.19,0.17,0.0,0.293,0.517,133.876,audio_features,08SB2OtZkaliju77WYEKxk,spotify:track:08SB2OtZkaliju77WYEKxk,https://api.spotify.com/v1/tracks/08SB2OtZkaliju77WYEKxk,https://api.spotify.com/v1/audio-analysis/08SB2OtZkaliju77WYEKxk,231498,4
44,5MwynWK9s4hlyKHqhkNn4A,Chasin' You,Morgan Wallen,2018,62,0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,audio_features,5MwynWK9s4hlyKHqhkNn4A,spotify:track:5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/tracks/5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/audio-analysis/5MwynWK9s4hlyKHqhkNn4A,205453,4
45,6ws54n2IzyrIxxyzlG2bVJ,Right On,Lil Baby,2022,61,0.535,0.618,2,-5.668,1,0.382,0.0245,0.0,0.103,0.211,165.991,audio_features,6ws54n2IzyrIxxyzlG2bVJ,spotify:track:6ws54n2IzyrIxxyzlG2bVJ,https://api.spotify.com/v1/tracks/6ws54n2IzyrIxxyzlG2bVJ,https://api.spotify.com/v1/audio-analysis/6ws54n2IzyrIxxyzlG2bVJ,213976,4
46,0y1mX0LxNwSMRPXWutJOJu,abcdefu,GAYLE,2023,61,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,audio_features,0y1mX0LxNwSMRPXWutJOJu,spotify:track:0y1mX0LxNwSMRPXWutJOJu,https://api.spotify.com/v1/tracks/0y1mX0LxNwSMRPXWutJOJu,https://api.spotify.com/v1/audio-analysis/0y1mX0LxNwSMRPXWutJOJu,168602,4
47,1dm6z1fWB0cErMszU25dy2,Después de la Playa,Bad Bunny,2022,74,0.564,0.903,5,-3.221,1,0.307,0.356,0.0,0.175,0.607,78.293,audio_features,1dm6z1fWB0cErMszU25dy2,spotify:track:1dm6z1fWB0cErMszU25dy2,https://api.spotify.com/v1/tracks/1dm6z1fWB0cErMszU25dy2,https://api.spotify.com/v1/audio-analysis/1dm6z1fWB0cErMszU25dy2,230400,4
48,3QLjDkgLh9AOEHlhQtDuhs,Best I Ever Had,Drake,2009,75,0.395,0.922,1,-2.176,1,0.375,0.19,0.0,0.134,0.558,162.361,audio_features,3QLjDkgLh9AOEHlhQtDuhs,spotify:track:3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/tracks/3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/audio-analysis/3QLjDkgLh9AOEHlhQtDuhs,257690,4
49,0NvOmUwiYP5KqQ2oYp4mov,Drowning,"A Boogie Wit da Hoodie, Kodak Black",2023,11,0.839,0.809,5,-5.274,0,0.0567,0.505,0.0,0.117,0.815,129.012,audio_features,0NvOmUwiYP5KqQ2oYp4mov,spotify:track:0NvOmUwiYP5KqQ2oYp4mov,https://api.spotify.com/v1/tracks/0NvOmUwiYP5KqQ2oYp4mov,https://api.spotify.com/v1/audio-analysis/0NvOmUwiYP5KqQ2oYp4mov,209269,4
50,6OlvgAKJjNZbuyOh7dASoz,Sum 2 Prove,Lil Baby,2020,45,0.827,0.552,4,-7.571,0,0.274,0.0169,0.0,0.122,0.408,124.011,audio_features,6OlvgAKJjNZbuyOh7dASoz,spotify:track:6OlvgAKJjNZbuyOh7dASoz,https://api.spotify.com/v1/tracks/6OlvgAKJjNZbuyOh7dASoz,https://api.spotify.com/v1/audio-analysis/6OlvgAKJjNZbuyOh7dASoz,205760,4
51,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,2016,86,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4
52,04TJium6kwLuyCfB47U452,Armed And Dangerous,Juice WRLD,2023,22,0.736,0.67,10,-6.702,1,0.312,0.185,0.0,0.114,0.845,130.034,audio_features,04TJium6kwLuyCfB47U452,spotify:track:04TJium6kwLuyCfB47U452,https://api.spotify.com/v1/tracks/04TJium6kwLuyCfB47U452,https://api.spotify.com/v1/audio-analysis/04TJium6kwLuyCfB47U452,169999,4
53,4MzXwWMhyBbmu6hOcLVD49,DÁKITI,"Bad Bunny, JHAYCO",2020,77,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,audio_features,4MzXwWMhyBbmu6hOcLVD49,spotify:track:4MzXwWMhyBbmu6hOcLVD49,https://api.spotify.com/v1/tracks/4MzXwWMhyBbmu6hOcLVD49,https://api.spotify.com/v1/audio-analysis/4MzXwWMhyBbmu6hOcLVD49,205090,4
54,41oY4WCTj5kccfesTVFnvN,Tarot,"Bad Bunny, JHAYCO",2022,78,0.795,0.684,11,-3.971,0,0.0419,0.0225,0.0,0.658,0.419,114.011,audio_features,41oY4WCTj5kccfesTVFnvN,spotify:track:41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/tracks/41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/audio-analysis/41oY4WCTj5kccfesTVFnvN,237895,4
55,3dgQqOiQ9fCKVhNOedd2lf,Started From the Bottom,Drake,2013,64,0.794,0.523,8,-7.829,1,0.161,0.0331,0.0,0.156,0.56,86.307,audio_features,3dgQqOiQ9fCKVhNOedd2lf,spotify:track:3dgQqOiQ9fCKVhNOedd2lf,https://api.spotify.com/v1/tracks/3dgQqOiQ9fCKVhNOedd2lf,https://api.spotify.com/v1/audio-analysis/3dgQqOiQ9fCKVhNOedd2lf,174120,4
56,5PDImM7DglB3cvlkHWWz2h,No Guidance (feat. Drake),"Chris Brown, Drake",2019,48,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,audio_features,5PDImM7DglB3cvlkHWWz2h,spotify:track:5PDImM7DglB3cvlkHWWz2h,https://api.spotify.com/v1/tracks/5PDImM7DglB3cvlkHWWz2h,https://api.spotify.com/v1/audio-analysis/5PDImM7DglB3cvlkHWWz2h,260640,4
57,20fAoPjfYltmd3K3bO7gbt,Stick Talk,Future,2015,64,0.729,0.672,7,-6.749,1,0.282,0.0265,0.0,0.244,0.595,159.903,audio_features,20fAoPjfYltmd3K3bO7gbt,spotify:track:20fAoPjfYltmd3K3bO7gbt,https://api.spotify.com/v1/tracks/20fAoPjfYltmd3K3bO7gbt,https://api.spotify.com/v1/audio-analysis/20fAoPjfYltmd3K3bO7gbt,171333,4
58,1SF8piqsZWn86DajVKih8F,Kacey Talk,YoungBoy Never Broke Again,2020,65,0.877,0.607,10,-7.818,0,0.15,0.535,0.0,0.138,0.773,127.055,audio_features,1SF8piqsZWn86DajVKih8F,spotify:track:1SF8piqsZWn86DajVKih8F,https://api.spotify.com/v1/tracks/1SF8piqsZWn86DajVKih8F,https://api.spotify.com/v1/audio-analysis/1SF8piqsZWn86DajVKih8F,151249,4
